file_name,ited,sized,td,rd,obj,time
h400C1_4_1.csv,30,5,14642.37808,2,0.05798529991759817,435.6285717
h400C1_4_1.csv,30,5,13141.82048,1,0.05105161931605915,456.5374212
h400C1_4_1.csv,30,10,14673.86925,4,0.06059841041684653,612.2401102
h400C1_4_1.csv,30,10,14353.25616,3,0.05813647142232417,610.4435921
h400C1_4_1.csv,30,10,13674.56056,1,0.05307059220950596,605.5752475
h400C1_4_1.csv,30,20,14026.3383,1,0.054403755882075855,899.6568859
h400C1_4_1.csv,30,20,14052.11052,2,0.05574830997022836,907.0272932
h400C1_4_1.csv,30,20,14007.66129,2,0.05557985673407503,916.7851105
h400C1_4_1.csv,30,30,14516.6532,1,0.05626194626330845,1209.891352
h400C1_4_1.csv,30,30,14694.18749,2,0.058181646688457746,1188.797655
h400C1_4_1.csv,30,30,14337.62974,0,0.05433660219696037,1195.487226
h400C1_4_2.csv,5,5,12255.86917,0,0.04644716733131934,81.21179771
h400C1_4_2.csv,5,5,13151.67782,0,0.04984209376911464,83.28229761
h400C1_4_2.csv,5,5,11535.83761,0,0.04371839910711098,82.79798961
h400C1_4_2.csv,5,10,11240.93909,0,0.04260079571936215,104.2135589
h400C1_4_2.csv,5,10,12702.58095,0,0.04814011105540215,101.4220521
h400C1_4_2.csv,5,10,13088.05258,0,0.04960096748685885,102.8750703
h400C1_4_2.csv,5,20,13207.35479,0,0.05005309777921136,145.5027606
h400C1_4_2.csv,5,20,12405.17401,0,0.04701300128325405,144.2156675
h400C1_4_2.csv,5,20,13340.64183,0,0.050558227636923136,140.1691494
h400C1_4_2.csv,5,30,12331.69278,0,0.04673452287114146,176.3241146
h400C1_4_2.csv,5,30,13019.3202,0,0.049340486217790296,178.2576058
h400C1_4_2.csv,5,30,12304.60443,0,0.04663186372002559,185.0956588
h400C1_4_2.csv,10,5,13628.57807,0,0.05164944544730638,155.1107967
h400C1_4_2.csv,10,5,11978.04112,0,0.0453942574357673,154.2096562
h400C1_4_2.csv,10,5,11826.51209,0,0.04481999427137334,152.0943475
h400C1_4_2.csv,10,10,13111.53458,0,0.0496899593297176,196.0010383
h400C1_4_2.csv,10,10,11807.49609,0,0.04474792762952844,192.1073403
h400C1_4_2.csv,10,10,13852.63697,1,0.05374546436245587,190.6010866
h400C1_4_2.csv,10,20,12051.24791,0,0.04567169577798148,268.6998079
h400C1_4_2.csv,10,20,13677.60726,0,0.05183525576891322,266.8420341
h400C1_4_2.csv,10,20,12798.76054,0,0.048504611479535484,265.664197
h400C1_4_2.csv,10,30,12054.27365,0,0.04568316269641311,344.5338314
h400C1_4_2.csv,10,30,11552.73162,0,0.043782423853008866,349.7281489
h400C1_4_2.csv,10,30,12793.93184,0,0.04848631172178009,333.0368695
h400C1_4_2.csv,20,5,13138.80599,0,0.04979331223974471,294.926295
h400C1_4_2.csv,20,5,12241.34212,0,0.046392112866162995,290.4708719
h400C1_4_2.csv,20,5,13268.86594,0,0.05028621210485913,291.600873
h400C1_4_2.csv,20,10,12241.46686,0,0.04639258560453614,370.941782
h400C1_4_2.csv,20,10,11837.26707,0,0.044860753384315555,375.5188751
h400C1_4_2.csv,20,10,12196.76374,0,0.04622317017866374,367.345264
h400C1_4_2.csv,20,20,11951.15028,0,0.04529234680602452,531.8417811
h400C1_4_2.csv,20,20,12158.4781,0,0.04607807565270229,511.0463958
h400C1_4_2.csv,20,20,12618.50269,1,0.04906835492065548,525.3098931
h400C1_4_2.csv,20,30,13051.01054,0,0.049460585943427816,649.9931889
h400C1_4_2.csv,20,30,13557.44179,0,0.051379853902662996,671.1693041
h400C1_4_2.csv,20,30,12324.47175,2,0.04920092227171354,666.2519808
h400C1_4_2.csv,30,5,12971.59783,1,0.05040651126223918,441.5965786
h400C1_4_2.csv,30,5,12213.1581,1,0.04753218414913157,444.4122021
h400C1_4_2.csv,30,5,12937.93644,0,0.04903205887850172,439.5795476
h400C1_4_2.csv,30,10,11444.20097,0,0.04337111550831258,889.1437612
h400C1_4_2.csv,30,10,12202.60488,0,0.04624530687115143,963.2977116
h400C1_4_2.csv,30,10,12141.42663,0,0.04601345416651071,963.685951
h400C1_4_2.csv,30,20,10822.48784,11,0.054730664185333844,1459.469836
h400C1_4_2.csv,30,20,11811.49703,1,0.04600997314393962,1402.233146
h400C1_4_2.csv,30,20,12543.39436,0,0.047536827348626735,1320.763309
h400C1_4_2.csv,30,30,12383.3902,0,0.04693044522344718,1718.083511
h400C1_4_2.csv,30,30,11842.23708,1,0.04612647147027767,1838.894355
h400C1_4_2.csv,30,30,12935.24451,0,0.04902185702978582,1721.163172
h400C2_4_1.csv,5,5,13397.53802,0,0.055364739249013736,195.6681983
h400C2_4_1.csv,5,5,13823.5217,0,0.05712509815468193,196.9633396
h400C2_4_1.csv,5,5,13988.4667,0,0.05780672614497359,198.4882655
h400C2_4_1.csv,5,10,12994.49352,0,0.05369917550029081,260.5115731
h400C2_4_1.csv,5,10,13440.17234,0,0.055540923709646375,259.8308828
h400C2_4_1.csv,5,10,13359.021,0,0.05520556935035283,262.8255143
h400C2_4_1.csv,5,20,14588.93922,0,0.06028815254185111,381.8764169
h400C2_4_1.csv,5,20,13361.19813,0,0.05521456624475099,377.7912805
h400C2_4_1.csv,5,20,13168.46314,0,0.054418097337584466,385.5219724
h400C2_4_1.csv,5,30,13167.59368,0,0.05441450433220425,510.0969677
h400C2_4_1.csv,5,30,13787.38093,0,0.0569757480051006,515.2956326
h400C2_4_1.csv,5,30,13721.93155,0,0.05670528130798802,516.8135061
h400C2_4_1.csv,10,5,12963.87207,0,0.05357263369894299,375.5008073
h400C2_4_1.csv,10,5,13744.42967,0,0.05679825380379536,381.226928
h400C2_4_1.csv,10,5,14534.65214,0,0.06006381356074103,371.8419881
h400C2_4_1.csv,10,10,13491.32642,0,0.055752315705436595,494.7003565
h400C2_4_1.csv,10,10,13275.75961,0,0.054861495301823986,499.8371992
h400C2_4_1.csv,10,10,12922.69103,0,0.05340245485427768,506.219919
h400C2_4_1.csv,10,20,12935.75359,0,0.05345643531152624,758.1431851
h400C2_4_1.csv,10,20,14184.89131,0,0.058618442245238045,742.3884828
h400C2_4_1.csv,10,20,13706.57176,0,0.05664180764834995,758.664036
h400C2_4_1.csv,10,30,13277.10206,0,0.05486704291766907,1016.426582
h400C2_4_1.csv,10,30,13078.05497,0,0.054044489533631355,1005.158784
h400C2_4_1.csv,10,30,13646.29321,0,0.05639270917980471,1008.442847
h400C2_4_1.csv,20,5,10715.68974,0,0.04428211865812878,719.1951227
h400C2_4_1.csv,20,5,11383.31289,0,0.04704104209325371,717.8230357
h400C2_4_1.csv,20,5,9579.442908,0,0.03958662837608681,757.8295617
h400C2_4_1.csv,20,10,9573.550761,0,0.03956227933660024,966.3614397
h400C2_4_1.csv,20,10,12331.87026,0,0.050960913891667924,973.7148407
h400C2_4_1.csv,20,10,11503.23362,0,0.04753660925918301,823.7493343
h400C2_4_1.csv,20,20,11191.4678420216,0,0.04624825083252485,1472.35208272933
h400C2_4_1.csv,20,20,12499.554111524,0,0.05165386006596037,1472.20466232299
h400C2_4_1.csv,20,20,11655.5510884057,0,0.04816605452806469,1468.24009227752
h400C2_4_1.csv,20,30,11086.1676096077,0,0.04581310223270352,1984.70574092865
h400C2_4_1.csv,20,30,10455.8342686128,0,0.04320827730053719,1962.65740346908
h400C2_4_1.csv,20,30,11596.0066918771,0,0.04791998991659469,1953.87926244735
h400C2_4_1.csv,30,5,12730.9192048084,0,0.05260996618350917,1061.56328535079
h400C2_4_1.csv,30,5,10609.3023577377,0,0.0438424774591604,902.789985418319
h400C2_4_1.csv,30,5,11837.7820752407,0,0.04891911610207545,1072.57334089279
h400C2_4_1.csv,30,10,11876.0915329678,0,0.04907742825873183,1438.1410844326
h400C2_4_1.csv,30,10,9980.06074235215,0,0.0412421640352729,1457.17641115188
h400C2_4_1.csv,30,10,11494.817363669,0,0.04750182944840561,1447.15764284133
h400C2_4_1.csv,30,20,11147.7360115933,0,0.046067530958102364,2288.36108064651
h400C2_4_1.csv,30,20,10073.9150348111,0,0.04163001278939723,2259.88958096504
h400C2_4_1.csv,30,20,12379.9224168288,0,0.05115948732577259,2224.37413883209
h400C2_4_1.csv,30,30,12109.1540388743,0,0.0500405488596193,3006.93234443664
h400C2_4_1.csv,30,30,12778.4274799487,0,0.05280629205035026,3001.78768849372
h400C2_4_1.csv,30,30,11367.9627901825,0,0.04697760847787053,2993.99316596984
h400C2_4_2.csv,5,5,11637.2805869755,0,0.048090552480888414,192.815327882766
h400C2_4_2.csv,5,5,11011.3938695507,0,0.04550410302592765,194.621878623962
h400C2_4_2.csv,5,5,11556.1004291508,0,0.047755079033196104,194.075842618942
h400C2_4_2.csv,5,10,12012.3540541513,0,0.04964052716119253,243.142805337905
h400C2_4_2.csv,5,10,12098.5924019343,0,0.049996903357411866,243.51574063301
h400C2_4_2.csv,5,10,11892.7682011821,0,0.04914634385993024,247.285244226455
h400C2_4_2.csv,5,20,12370.2080306041,0,0.0511193430500488,342.564425468444
h400C2_4_2.csv,5,20,11928.1319602114,0,0.04929248304569701,333.837191343307
h400C2_4_2.csv,5,20,12148.6578764005,0,0.05020379673849886,334.707527637481
h400C2_4_2.csv,5,30,11731.8478213439,0,0.048481347436237,427.402203321456
h400C2_4_2.csv,5,30,11144.3774398795,0,0.046053651807552,431.178513526916
h400C2_4_2.csv,5,30,11066.1075724802,0,0.04573020500761396,425.815063714981
h400C2_4_2.csv,10,5,11191.1549452539,0,0.04624695780033268,345.219411373138
h400C2_4_2.csv,10,5,11645.6586276321,0,0.048125174367064656,351.576159715652
h400C2_4_2.csv,10,5,12157.5507514948,0,0.05024054615544658,352.961921215057
h400C2_4_2.csv,10,10,11609.514213212,0,0.04797580915707684,446.687847852706
h400C2_4_2.csv,10,10,10850.6170121928,0,0.044839699702600044,441.008638381958
h400C2_4_2.csv,10,10,11263.7441661544,0,0.04654692957734468,446.997979164123
h400C2_4_2.csv,10,20,11638.3228207399,0,0.04809485946628502,631.773958444595
h400C2_4_2.csv,10,20,11434.3523298655,0,0.04725196034370768,665.51359629631
h400C2_4_2.csv,10,20,11338.4579978651,0,0.04685568121550256,642.66779589653
h400C2_4_2.csv,10,30,10756.7395048106,0,0.04445175501382185,825.434915304184
h400C2_4_2.csv,10,30,11782.5332360556,0,0.04869080269324409,808.339958190918
h400C2_4_2.csv,10,30,11285.942631668,0,0.0466386637641075,804.600230693817
h400C2_4_2.csv,20,5,10309.6146651277,0,0.042604031191441474,677.225684404373
h400C2_4_2.csv,20,5,10014.3768702304,0,0.041383973931179055,561.335492610931
h400C2_4_2.csv,20,5,10569.1892034824,0,0.043676711605577075,663.286051273346
h400C2_4_2.csv,20,10,10485.6523749829,0,0.043331499319509276,847.333421707153
h400C2_4_2.csv,20,10,10744.7899833486,0,0.044402374139596565,662.737405538559
h400C2_4_2.csv,20,10,10926.6176051174,0,0.04515376882513282,847.687478303909
h400C2_4_2.csv,20,20,10300.75160468,0,0.04256740498221537,1227.27206921577
h400C2_4_2.csv,20,20,9778.06184480612,0,0.04040741243579773,1200.66728281974
h400C2_4_2.csv,20,20,11554.6319982035,0,0.047749010806602446,1226.22899031639
h400C2_4_2.csv,20,30,10002.7690133422,0,0.041336004970845025,1557.2912993431
h400C2_4_2.csv,20,30,10993.5863778045,0,0.04543051434599739,1578.56879806518
h400C2_4_2.csv,20,30,10844.1772521614,0,0.04481308767623875,1587.2970020771
h400C2_4_2.csv,30,5,10467.4223509518,0,0.043256164543412474,988.47756409645
h400C2_4_2.csv,30,5,10877.3088213333,0,0.04495000243515748,1030.65987443923
h400C2_4_2.csv,30,5,10772.5429894273,0,0.04451706222203602,1050.23624157905
h400C2_4_2.csv,30,10,12148.8531234571,0,0.05020460358841126,1339.71444845199
h400C2_4_2.csv,30,10,9637.40221525623,0,0.03982614267554274,1299.55240893363
h400C2_4_2.csv,30,10,11641.1056055285,0,0.048106359202578136,1089.51056337356
h400C2_4_2.csv,30,20,10507.2925241223,0,0.043420926288301916,1870.1549038887
h400C2_4_2.csv,30,20,9639.53611128609,1,0.04108184370046977,1888.00632834434
h400C2_4_2.csv,30,20,10709.2028844902,0,0.044255312011765094,1890.21795511245
h400C2_4_2.csv,30,30,9652.90880454986,0,0.03989022297683405,2481.72325420379
h400C2_4_2.csv,30,30,10531.6129924399,0,0.043521429558739194,2550.47111964225
h400C2_4_2.csv,30,30,9528.65312964221,0,0.039376741840881864,2445.76411414146
h400R1_4_1.csv,5,5,11442.45606,0,0.04045931579210583,48.44724536
h400R1_4_1.csv,5,5,12713.95996,27,0.0786210546661939,47.52302527
h400R1_4_1.csv,5,5,15944.17252,0,0.056376909611702344,51.5295279
h400R1_4_1.csv,5,10,14214.21034,12,0.06522253962095124,62.79165173
h400R1_4_1.csv,5,10,12814.29023,26,0.07772892910852451,71.19277239
h400R1_4_1.csv,5,10,12287.34292,0,0.04344674647115714,66.67299914
h400R1_4_1.csv,5,20,15222.43251,11,0.06754062390761792,106.9868224
h400R1_4_1.csv,5,20,15079.32709,0,0.05331890753765029,102.1233525
h400R1_4_1.csv,5,20,13287.51799,0,0.0469832598553756,95.32098174
h400R1_4_1.csv,5,30,14919.13571,11,0.06646819846454963,144.6220021
h400R1_4_1.csv,5,30,14965.38441,9,0.06413796339577975,144.4260659
h400R1_4_1.csv,5,30,14650.54952,0,0.05180279534825362,136.1405585
h400R1_4_1.csv,10,5,13831.32743,0,0.04890611258457264,92.00576949
h400R1_4_1.csv,10,5,12880.57161,0,0.045544340447467094,72.18648148
h400R1_4_1.csv,10,5,15377.74455,0,0.05437408014995552,93.31522274
h400R1_4_1.csv,10,10,11793.27817,0,0.04169978571053196,127.1708782
h400R1_4_1.csv,10,10,12805.43927,0,0.0452786804305686,106.9864931
h400R1_4_1.csv,10,10,15088.79795,7,0.06208057504918531,121.66839
h400R1_4_1.csv,10,20,13647.837,0,0.048257309808903574,196.4104481
h400R1_4_1.csv,10,20,13939.09903,0,0.049287181576662835,190.4935019
h400R1_4_1.csv,10,20,13012.64142,0,0.046011325343137593,189.496145
h400R1_4_1.csv,10,30,13975.8007,0,0.04941695480444201,273.6038952
h400R1_4_1.csv,10,30,13361.39367,0,0.047244476455273694,257.4920292
h400R1_4_1.csv,10,30,12309.58977,0,0.04352540898249299,267.6376002
h400R1_4_1.csv,20,5,15812.97788,3,0.05965366760374705,176.3308115
h400R1_4_1.csv,20,5,16019.08487,0,0.05664179176720164,179.3885674
h400R1_4_1.csv,20,5,14735.9043,0,0.05210460083304442,174.7504444
h400R1_4_1.csv,20,10,12287.54432,0,0.043447458600280285,249.4239769
h400R1_4_1.csv,20,10,13342.06067,0,0.04717611700970474,237.6832056
h400R1_4_1.csv,20,10,13474.01898,0,0.047642707653154634,247.4682992
h400R1_4_1.csv,20,20,14035.07266,0,0.04962653419322728,376.7944911
h400R1_4_1.csv,20,20,14841.34843,0,0.05247744013709973,384.6854856
h400R1_4_1.csv,20,20,16559.82398,2,0.06104755371991801,382.163013
h400R1_4_1.csv,20,30,15675.67029,0,0.055427514092288424,505.882828
h400R1_4_1.csv,20,30,15210.56077,2,0.05627670155200849,501.0925856
h400R1_4_1.csv,20,30,13705.64179,28,0.08337441964405651,597.1665611
h400R1_4_1.csv,30,5,16192.42014,1,0.05850156976296807,256.9312725
h400R1_4_1.csv,30,5,14529.07664,11,0.06508899080074451,260.0883973
h400R1_4_1.csv,30,5,13970.40763,6,0.056879182236776585,261.4529693
h400R1_4_1.csv,30,10,15379.73222,3,0.05812175672014088,359.9598713
h400R1_4_1.csv,30,10,15583.90587,4,0.060090575969672634,353.1568174
h400R1_4_1.csv,30,10,12120.10719,0,0.04285541859746345,336.3809845
h400R1_4_1.csv,30,20,15316.44133,5,0.06039173240548961,574.2228005
h400R1_4_1.csv,30,20,15014.16183,0,0.05308849006266155,552.8414729
h400R1_4_1.csv,30,20,12155.19175,0,0.042979473895121904,540.5890825
h400R1_4_1.csv,30,30,15418.94842,0,0.05451977268130066,750.7494516
h400R1_4_1.csv,30,30,17115.8674,0,0.06051989892390369,735.9704163
h400R1_4_1.csv,30,30,11988.34061,0,0.04238950589103827,698.5350654
h400R1_4_2.csv,5,5,14124.69767,2,0.05243720434620536,46.93281507
h400R1_4_2.csv,5,5,14958.90553,0,0.05289310962340266,46.58148623
h400R1_4_2.csv,5,5,14549.27976,0,0.05144471617551779,46.33918834
h400R1_4_2.csv,5,10,15180.20521,0,0.053675601912720826,60.51615644
h400R1_4_2.csv,5,10,15153.26369,2,0.0560741051302674,59.30161643
h400R1_4_2.csv,5,10,15663.36695,0,0.05538401078183239,59.77981377
h400R1_4_2.csv,5,20,13488.49972,4,0.052681441192049476,84.00536251
h400R1_4_2.csv,5,20,13714.22181,0,0.048492039483853173,84.7215836
h400R1_4_2.csv,5,20,13185.74882,0,0.04662341482163985,82.93819809
h400R1_4_2.csv,5,30,14974.39149,0,0.052947866341951415,107.9017155
h400R1_4_2.csv,5,30,14351.94593,0,0.05074696459993203,109.5925276
h400R1_4_2.csv,5,30,15154.47477,0,0.05358462179516818,107.371242
h400R1_4_2.csv,10,5,14359.04077,0,0.05077205120463904,86.34978223
h400R1_4_2.csv,10,5,16022.36993,0,0.0566534073923121,86.1167531
h400R1_4_2.csv,10,5,15605.48359,4,0.06016687250801857,85.61975622
h400R1_4_2.csv,10,10,14864.91735,2,0.05505454293432064,112.8266752
h400R1_4_2.csv,10,10,14005.3586,6,0.05700276517430812,109.4760203
h400R1_4_2.csv,10,10,14542.24072,0,0.0514198268737158,111.2866712
h400R1_4_2.csv,10,20,13585.07307,0,0.0480353831831068,164.6044686
h400R1_4_2.csv,10,20,14729.8514,0,0.052083198418101856,157.2473528
h400R1_4_2.csv,10,20,14468.00665,0,0.05115734304463975,158.4423707
h400R1_4_2.csv,10,30,14791.89614,0,0.05230258206403732,199.9544649
h400R1_4_2.csv,10,30,14046.66129,0,0.0496675103646287,217.6114633
h400R1_4_2.csv,10,30,15048.48598,0,0.053209856630893365,196.6043024
h400R1_4_2.csv,20,5,14163.83008,4,0.0550693379998644,162.1733592
h400R1_4_2.csv,20,5,13941.18694,0,0.04929456420584597,165.4764042
h400R1_4_2.csv,20,5,13696.89248,7,0.05715894435484908,159.9921603
h400R1_4_2.csv,20,10,14203.04882,0,0.05022048014917838,217.9422989
h400R1_4_2.csv,20,10,14697.91492,8,0.06194533674288474,210.9645212
h400R1_4_2.csv,20,10,15281.26529,1,0.055279822472145704,216.5255365
h400R1_4_2.csv,20,20,14102.60465,1,0.05111220296848072,309.3055072
h400R1_4_2.csv,20,20,14767.6856,0,0.052216976152315124,316.8000479
h400R1_4_2.csv,20,20,13234.9782,0,0.04679748470849153,325.651659
h400R1_4_2.csv,20,30,14639.14835,0,0.051762482015608,419.9187171
h400R1_4_2.csv,20,30,14562.27872,2,0.05398444471084009,438.6149859
h400R1_4_2.csv,20,30,14199.26385,0,0.050207096895120804,389.630713
h400R1_4_2.csv,30,5,12492.64259,4,0.04916019558750309,238.1348839
h400R1_4_2.csv,30,5,13600.42845,11,0.061805388907762666,241.6938646
h400R1_4_2.csv,30,5,12978.27998,9,0.05711177205856237,238.5696943
h400R1_4_2.csv,30,10,13602.83227,12,0.06306077135434904,314.5122001
h400R1_4_2.csv,30,10,13767.77326,0,0.04868139175362061,309.5039568
h400R1_4_2.csv,30,10,13069.03935,8,0.056185804809608844,308.8694146
h400R1_4_2.csv,30,20,14444.7534,1,0.0523220048022423,475.437412
h400R1_4_2.csv,30,20,14122.41869,0,0.04993538052765285,473.0587728
h400R1_4_2.csv,30,20,12696.52976,11,0.0586092986321247,471.1194425
h400R1_4_2.csv,30,30,13019.71135,0,0.0460363238687162,590.3633382
h400R1_4_2.csv,30,30,13510.35564,4,0.052758721416205044,606.0525298
h400R1_4_2.csv,30,30,13935.21193,4,0.05426096837378457,618.9742501
h400R2_4_1.csv,5,5,14575.94655,0,0.05153900712774993,308.198873
h400R2_4_1.csv,5,5,15303.85505,0,0.05411281468399744,300.6280897
h400R2_4_1.csv,5,5,15407.76404,0,0.054480225895192316,307.5417333
h400R2_4_1.csv,5,10,15276.0721,0,0.05401457710792181,383.5452421
h400R2_4_1.csv,5,10,14724.23865,0,0.05206335232705975,384.1625671
h400R2_4_1.csv,5,10,15168.52779,0,0.05363431178925961,399.409076
h400R2_4_1.csv,5,20,14535.16219,0,0.05139479793944574,581.8811319
h400R2_4_1.csv,5,20,15815.44438,0,0.055921740508121764,571.5355487
h400R2_4_1.csv,5,20,15364.02967,0,0.05432558578318136,562.8620627
h400R2_4_1.csv,5,30,14895.54217,0,0.05266906347645257,762.1743147
h400R2_4_1.csv,5,30,14848.58121,0,0.05250301448307409,760.4499397
h400R2_4_1.csv,5,30,15347.35555,0,0.05426662785639554,770.7421477
h400R2_4_1.csv,10,5,15196.44322,0,0.05373301780061941,547.862361
h400R2_4_1.csv,10,5,15034.4894,0,0.05316036620267936,577.2762234
h400R2_4_1.csv,10,5,15204.55339,0,0.05376169450494207,553.6554711
h400R2_4_1.csv,10,10,14997.56265,0,0.053029797115798714,731.3912873
h400R2_4_1.csv,10,10,14771.22231,0,0.05222948158524009,735.9457543
h400R2_4_1.csv,10,10,14625.02369,0,0.051712538710044983,733.2831731
h400R2_4_1.csv,10,20,14419.64077,0,0.050986326402563786,1069.926135
h400R2_4_1.csv,10,20,15022.72796,0,0.05311877899337441,1086.485251
h400R2_4_1.csv,10,20,15223.23094,0,0.05382773634855592,1103.060687
h400R2_4_1.csv,10,30,15134.55972,0,0.053514204282289785,1419.474949
h400R2_4_1.csv,10,30,15078.93684,0,0.05331752765487817,1452.182617
h400R2_4_1.csv,10,30,14567.01033,0,0.05150740959789516,1458.458047
h400R2_4_1.csv,20,5,14580.2228,0,0.05155412749598633,1087.572575
h400R2_4_1.csv,20,5,15699.34229,0,0.055511215783464574,1050.343742
h400R2_4_1.csv,20,5,13572.23963,0,0.04799000549505309,1098.034
h400R2_4_1.csv,20,10,14955.70681,0,0.05288179928741082,1399.479002
h400R2_4_1.csv,20,10,14848.01347,0,0.05250100701441287,1439.291426
h400R2_4_1.csv,20,10,14533.48893,0,0.05138888146885697,1470.527149
h400R2_4_1.csv,20,20,14534.89859,0,0.05139386587769372,2166.965376
h400R2_4_1.csv,20,20,14199.42467,1,0.051454548330668474,2177.120323
h400R2_4_1.csv,20,20,14346.34061,0,0.05072714478058499,2164.621717
h400R2_4_1.csv,20,30,14998.76637,2,0.05552781892858685,2862.431164
h400R2_4_1.csv,20,30,14403.92114,1,0.05217762624459851,2819.699028
h400R2_4_1.csv,20,30,15089.1577,1,0.05460055032907485,2810.974777
h400R2_4_1.csv,30,5,15408.1592656662,0,0.054481623371394464,938.911401748657
h400R2_4_1.csv,30,5,15072.7365380404,0,0.05329560404217873,930.858977556228
h400R2_4_1.csv,30,5,14345.0614622041,0,0.05072262184911401,913.966870069503
h400R2_4_1.csv,30,10,15629.2215211821,0,0.05526327615281952,1238.72300624847
h400R2_4_1.csv,30,10,15107.0209328892,0,0.053416830040395824,1247.67743873596
h400R2_4_1.csv,30,10,14929.1196317362,0,0.05278778983386732,1266.92605710029
h400R2_4_1.csv,30,20,14298.944197692,0,0.050559556073848703,1881.38603472709
h400R2_4_1.csv,30,20,13829.1220519062,2,0.05139208018665462,1929.92240548133
h400R2_4_1.csv,30,20,15822.8494683281,1,0.05719480691115826,1887.94245314598
h400R2_4_1.csv,30,30,14963.9115414862,0,0.05291081035115876,2587.72396421432
h400R2_4_1.csv,30,30,13485.1570687779,0,0.04768209075839206,2570.0370452404
h400R2_4_1.csv,30,30,14360.8564019756,0,0.05077847108749268,2484.84166455268
h400R2_4_2.csv,5,5,14584.5188667976,0,0.05156931793432549,163.315718650817
h400R2_4_2.csv,5,5,14062.5754174358,0,0.04972378103799678,165.246901273727
h400R2_4_2.csv,5,5,15454.8175117637,0,0.05464660200039384,166.653300285339
h400R2_4_2.csv,5,10,14722.8647942945,0,0.05205849451842581,202.625760316848
h400R2_4_2.csv,5,10,14978.5319082818,0,0.05296250642358217,198.889293193817
h400R2_4_2.csv,5,10,14615.8009838528,0,0.05167992819543948,200.438331842422
h400R2_4_2.csv,5,20,13961.7158149537,0,0.049367152138913246,270.134943723678
h400R2_4_2.csv,5,20,15192.2401318776,0,0.053718156125053027,274.816715717315
h400R2_4_2.csv,5,20,14666.7159327774,0,0.05185995807593695,274.951044082641
h400R2_4_2.csv,5,30,14826.901281371,0,0.05242635654581379,343.274561166763
h400R2_4_2.csv,5,30,14543.7227694147,0,0.05142506724387536,351.025962591171
h400R2_4_2.csv,5,30,14055.0984756945,0,0.049697343361899605,340.755947351455
h400R2_4_2.csv,10,5,14098.5345123534,0,0.049850928598733794,302.7747964859
h400R2_4_2.csv,10,5,14740.4639503939,0,0.052120723275133854,306.556911706924
