instance,ited,sized,td,tr,obj,time
h200R2_2_2.csv,10,5,5845.356144,1,0.06065054337049653,71.66781068
h200R2_2_2.csv,10,5,5648.368097,0,0.05620289324353394,70.94641781
h200R2_2_2.csv,10,10,5979.105822,0,0.059493829090943945,93.59070444
h200R2_2_2.csv,10,10,5700.349495,0,0.05672012316061307,93.74774647
h200R2_2_2.csv,10,10,5477.834236,0,0.05450603209362389,93.86402273
h200R2_2_2.csv,10,20,5496.035394,0,0.054687138870380535,140.7467842
h200R2_2_2.csv,10,20,5944.371772,0,0.05914821526575744,135.9809067
h200R2_2_2.csv,10,20,5539.910232,0,0.055123706175103655,137.7508612
h200R2_2_2.csv,10,30,5830.803735,0,0.05801818051062546,184.2051866
h200R2_2_2.csv,10,30,5510.883539,0,0.05483488219977558,183.380547
h200R2_2_2.csv,10,30,5671.048412,0,0.056428568925568856,179.6348104
h200R2_2_2.csv,20,5,5239.799522,0,0.05213751796893314,135.1936517
h200R2_2_2.csv,20,5,5773.190513,0,0.057444912318844216,135.4528668
h200R2_2_2.csv,20,5,5464.479483,0,0.054373148445769674,134.0510449
h200R2_2_2.csv,20,10,5321.73199461689,0,0.052952769725296465,322.195937633514
h200R2_2_2.csv,20,10,5502.49020993269,0,0.05475136615240989,313.146800279617
h200R2_2_2.csv,20,10,5484.74240477708,0,0.05457477036733746,309.111036539077
h200R2_2_2.csv,20,20,5584.79718160738,1,0.05805790647157057,474.541878938674
h200R2_2_2.csv,20,20,5590.4110749281,0,0.055626204141782556,462.395575761795
h200R2_2_2.csv,20,20,5516.39525249196,0,0.05488972534024691,454.487375497818
h200R2_2_2.csv,20,30,5589.5738896484,0,0.05561787390655496,604.142033576965
h200R2_2_2.csv,20,30,5721.42123158624,0,0.05692979302303604,624.699602603912
h200R2_2_2.csv,20,30,5512.5823658126,0,0.054851786017010594,653.860883951187
h200R2_2_2.csv,30,5,5528.19191805611,0,0.05500710556829609,352.130531787872
h200R2_2_2.csv,30,5,5833.12151115927,0,0.058041243052549915,350.803925752639
h200R2_2_2.csv,30,5,5369.16343352709,0,0.05342472623586331,363.166137456893
h200R2_2_2.csv,30,10,5303.04705200885,0,0.05276684915202169,457.965029001235
h200R2_2_2.csv,30,10,5824.91887295393,0,0.0579596244343131,461.228367567062
h200R2_2_2.csv,30,10,5518.60697194583,0,0.05491173258733417,459.640211105346
h200R2_2_2.csv,30,20,5359.68968140233,0,0.05333045966715891,698.11848282814
h200R2_2_2.csv,30,20,5654.54278665218,0,0.056264333188200046,691.251812458038
h200R2_2_2.csv,30,20,6136.42598893494,0,0.061059210170126,697.223498344421
h200R2_2_2.csv,30,30,5259.46873728231,0,0.052333232339475476,979.628726243972
h200R2_2_2.csv,30,30,5662.27543852412,0,0.056341275306734925,911.970421791076
h200R2_2_2.csv,30,30,5641.07506900979,0,0.05613032550954126,930.45417523384
h200RC1_2_1.csv,5,5,4416.207552,0,0.04390573906527846,10.5446496
h200RC1_2_1.csv,5,5,4514.322049,0,0.0448811890306797,10.46267247
h200RC1_2_1.csv,5,5,5277.114546,0,0.052464838109642684,10.85225892
h200RC1_2_1.csv,5,10,5009.914646,0,0.04980834858791368,14.11301231
h200RC1_2_1.csv,5,10,4760.762679,0,0.047331290813364846,13.90155411
h200RC1_2_1.csv,5,10,5098.874324,0,0.05069278174998967,13.8701334
h200RC1_2_1.csv,5,20,4575.571687,0,0.04549013020751656,21.36945605
h200RC1_2_1.csv,5,20,4240.479447,0,0.042158658061109695,20.72233939
h200RC1_2_1.csv,5,20,4794.366019,0,0.0476653737250916,20.44028926
h200RC1_2_1.csv,5,30,4830.603597,0,0.04802564611385311,26.98979259
h200RC1_2_1.csv,5,30,4755.524737,0,0.04727921542696528,27.28931618
h200RC1_2_1.csv,5,30,4645.025004,0,0.0461806319961019,26.49058247
h200RC1_2_1.csv,10,5,4953.981609,0,0.04925226482175591,19.85573936
h200RC1_2_1.csv,10,5,4842.393873,0,0.0481428645134569,19.05991125
h200RC1_2_1.csv,10,5,4555.739017,0,0.04529295468446094,19.43034101
h200RC1_2_1.csv,10,10,4994.932842,0,0.049659400158881345,25.71621609
h200RC1_2_1.csv,10,10,4997.737681,0,0.049687285743470394,25.56613445
h200RC1_2_1.csv,10,10,4844.345219,0,0.04816226470860019,26.30270219
h200RC1_2_1.csv,10,20,4473.377889,0,0.04447412401300568,38.60578895
h200RC1_2_1.csv,10,20,4671.479918,0,0.046443645574472406,40.63065076
h200RC1_2_1.csv,10,20,5178.723881,0,0.05148664249426839,38.18060398
h200RC1_2_1.csv,10,30,4527.201892,0,0.04500923985693754,51.56511331
h200RC1_2_1.csv,10,30,4767.297428,0,0.04739625899728119,50.14698076
h200RC1_2_1.csv,10,30,4863.547791,1,0.05084073801441899,52.07099843
h200RC1_2_1.csv,20,5,4572.931791,4,0.05541413323511636,36.66733384
h200RC1_2_1.csv,20,5,4950.34441,0,0.04921610395106717,36.19445801
h200RC1_2_1.csv,20,5,4410.645438,0,0.04385044077527288,37.40929055
h200RC1_2_1.csv,20,10,5014.177887,0,0.049850733540322364,50.83402443
h200RC1_2_1.csv,20,10,4302.463609,3,0.05023758841004982,49.72365546
h200RC1_2_1.csv,20,10,4743.849409,0,0.04716313983526503,50.15031767
h200RC1_2_1.csv,20,20,4704.258805,0,0.04676953181114181,73.01250172
h200RC1_2_1.csv,20,20,4897.000324,4,0.058636008176823254,77.02147913
h200RC1_2_1.csv,20,20,4874.569794,0,0.04846275608897201,75.23648047
h200RC1_2_1.csv,20,30,4975.65387,0,0.049467729476715266,100.6445179
h200RC1_2_1.csv,20,30,4576.966643,0,0.04550399879802604,101.0669653
h200RC1_2_1.csv,20,30,4275.442125,4,0.05245650420699298,107.2466214
h200RC1_2_1.csv,30,5,4216.270954,3,0.0493806648675728,55.1216352
h200RC1_2_1.csv,30,5,3860.860508,3,0.045847190020793176,55.07919574
h200RC1_2_1.csv,30,5,4681.44415,0,0.04654270952584394,53.51235247
h200RC1_2_1.csv,30,10,4343.120793,0,0.04317911375793129,75.5961864
h200RC1_2_1.csv,30,10,4957.549394,0,0.049287735581543916,73.65815425
h200RC1_2_1.csv,30,10,4498.09779,2,0.049695012547406645,74.08850622
h200RC1_2_1.csv,30,20,4296.659128,0,0.04271719395094565,112.3088107
h200RC1_2_1.csv,30,20,4940.351247,0,0.04911675236898038,111.3686318
h200RC1_2_1.csv,30,20,4293.849061,2,0.047664380767922565,112.993906
h200RC1_2_1.csv,30,30,4262.307714,4,0.05232592247700138,157.5948794
h200RC1_2_1.csv,30,30,4845.442632,0,0.04817317513983729,148.5658004
h200RC1_2_1.csv,30,30,4717.315999,0,0.04689934585315374,145.0565569
h200RC1_2_2.csv,5,5,3750.061925,0,0.037282948869357374,10.77826428
h200RC1_2_2.csv,5,5,4205.640951,0,0.04181229528336616,10.37604523
h200RC1_2_2.csv,5,5,4028.806879,0,0.04005421880447275,10.56790924
h200RC1_2_2.csv,5,10,4033.819708,0,0.04010405612743851,13.02569127
h200RC1_2_2.csv,5,10,3592.616308,0,0.03571763154774663,14.66957712
h200RC1_2_2.csv,5,10,3788.237542,0,0.03766248915566003,14.29596591
h200RC1_2_2.csv,5,20,3482.725406,0,0.034625101087606684,21.60826635
h200RC1_2_2.csv,5,20,3831.075729,0,0.03808838450552868,19.06049657
h200RC1_2_2.csv,5,20,4158.659366,1,0.04383276864391938,21.38722539
h200RC1_2_2.csv,5,30,4102.372527,0,0.0407856052049587,26.98213935
h200RC1_2_2.csv,5,30,3603.1103,0,0.03582196234947638,27.28684807
h200RC1_2_2.csv,5,30,4126.00855,0,0.04102059349438112,24.30363464
h200RC1_2_2.csv,10,5,4018.96159,0,0.03995633737911707,20.15441275
h200RC1_2_2.csv,10,5,4179.444683,0,0.041551853152024025,18.70520473
h200RC1_2_2.csv,10,5,3714.15824,1,0.03941355821900626,18.98143363
h200RC1_2_2.csv,10,10,3993.549045,0,0.039703686986983816,26.69757056
h200RC1_2_2.csv,10,10,4173.563824,0,0.041493385913405054,26.09302258
h200RC1_2_2.csv,10,10,3937.873368,0,0.03915016188249961,24.46522427
h200RC1_2_2.csv,10,20,3985.443597,0,0.0396231029834684,38.79533887
h200RC1_2_2.csv,10,20,4564.496139,0,0.04538001760190031,36.46250343
h200RC1_2_2.csv,10,20,4094.172876,0,0.04070408463940708,38.82796884
h200RC1_2_2.csv,10,30,4034.834988,0,0.04011414999604258,48.33140111
h200RC1_2_2.csv,10,30,3995.576726,0,0.039723846101302,45.84696364
h200RC1_2_2.csv,10,30,3822.681955,0,0.03800493397774494,46.86748886
h200RC1_2_2.csv,20,5,4059.94522,0,0.04036379480577561,38.3611958
h200RC1_2_2.csv,20,5,4004.887113,0,0.03981640955476416,36.38197136
h200RC1_2_2.csv,20,5,3856.884286,1,0.0408325342204075,37.3768971
h200RC1_2_2.csv,20,10,3547.573045,0,0.035269813430359676,50.40531063
h200RC1_2_2.csv,20,10,4113.341053,0,0.040894653802610904,46.30592513
h200RC1_2_2.csv,20,10,4088.382456,0,0.040646516541303704,49.72318578
h200RC1_2_2.csv,20,20,4054.426252,0,0.04030892547138305,75.98513055
h200RC1_2_2.csv,20,20,3834.829843,0,0.03812570773994746,77.42254376
h200RC1_2_2.csv,20,20,3958.32284,0,0.03935346962360614,72.1640377
h200RC1_2_2.csv,20,30,3796.378823,0,0.037743429409267726,95.84916258
h200RC1_2_2.csv,20,30,3966.126028,0,0.03943104857164498,90.62686563
h200RC1_2_2.csv,20,30,3466.776872,0,0.034466541471910944,99.40364695
h200RC1_2_2.csv,30,5,4190.263082,0,0.04165940919371935,53.68776894
h200RC1_2_2.csv,30,5,3855.552774,0,0.03833173419826954,53.62610388
h200RC1_2_2.csv,30,5,3839.507027,0,0.03817220809525148,54.59179831
h200RC1_2_2.csv,30,10,3935.132201,0,0.03912290932210266,69.97388649
h200RC1_2_2.csv,30,10,4355.140271,0,0.043298610873625035,69.96456289
h200RC1_2_2.csv,30,10,3841.336279,0,0.038190394437277064,68.74430132
h200RC1_2_2.csv,30,20,3883.481173,0,0.03860939709897484,101.9836748
h200RC1_2_2.csv,30,20,4039.714998,0,0.04016266683841764,111.3538718
h200RC1_2_2.csv,30,20,4113.502689,0,0.040896260780533926,105.9203873
h200RC1_2_2.csv,30,30,3832.11733,0,0.03809874005634408,133.1448493
h200RC1_2_2.csv,30,30,3939.990033,0,0.03917120567178812,137.1675243
h200RC1_2_2.csv,30,30,3817.447324,0,0.03795289150916012,151.487447
h200RC2_2_1.csv,5,5,4895.939236,0,0.04867521013090166,39.30817413
h200RC2_2_1.csv,5,5,4860.202867,0,0.04831992073972621,38.98266482
h200RC2_2_1.csv,5,5,5578.91626,0,0.05546533732719799,38.56683326
h200RC2_2_1.csv,5,10,5094.746355,0,0.050651741665788584,51.68228674
h200RC2_2_1.csv,5,10,5035.196078,0,0.05005969546043237,50.51807451
h200RC2_2_1.csv,5,10,4841.832425,0,0.04813728262241205,51.02647877
h200RC2_2_1.csv,5,20,4882.588637,0,0.04854247906942931,73.46721864
h200RC2_2_1.csv,5,20,5470.085863,0,0.05438335036060067,71.59441566
h200RC2_2_1.csv,5,20,4914.350717,0,0.04885825625612855,72.71495247
h200RC2_2_1.csv,5,30,5426.255761,0,0.05394759343591876,93.7798748
h200RC2_2_1.csv,5,30,4681.225999,0,0.0465405406783045,91.83790231
h200RC2_2_1.csv,5,30,5351.854629,0,0.05320790069066408,97.30545306
h200RC2_2_1.csv,10,5,4983.087899,0,0.049541638262394945,72.81293344
h200RC2_2_1.csv,10,5,5097.015061,0,0.050674297039936866,73.45011616
h200RC2_2_1.csv,10,5,5394.226285,0,0.053629157810080305,62.63511276
h200RC2_2_1.csv,10,10,5623.782857,0,0.05591139903907041,93.90741706
h200RC2_2_1.csv,10,10,6118.799719,0,0.060832834664540966,91.99940968
h200RC2_2_1.csv,10,10,5393.84659,0,0.053625382899277756,91.77270579
h200RC2_2_1.csv,10,20,4993.258413,0,0.0496427530602358,134.6158097
h200RC2_2_1.csv,10,20,4815.690443,0,0.04787738020006749,138.7420275
h200RC2_2_1.csv,10,20,4959.794341,0,0.049310054744770924,141.7310364
h200RC2_2_1.csv,10,30,4603.936382,0,0.045772130743649025,182.9127944
h200RC2_2_1.csv,10,30,4935.592795,0,0.04906944405083487,191.3767109
h200RC2_2_1.csv,10,30,5053.691651,0,0.050243577624583154,184.6145482
h200RC2_2_1.csv,20,5,4853.020926,0,0.048248518201730595,136.4684207
h200RC2_2_1.csv,20,5,4924.995032,0,0.04896408156243848,137.4926064
h200RC2_2_1.csv,20,5,4896.75465,0,0.048683316940623035,137.3795333
h200RC2_2_1.csv,20,10,3954.274733,0,0.039313223523857084,183.8844519
h200RC2_2_1.csv,20,10,4760.224385,0,0.047325939118358196,181.3178675
h200RC2_2_1.csv,20,10,5272.130155,0,0.05241528351600811,182.2000577
h200RC2_2_1.csv,20,20,5118.379465,0,0.05088670099429458,272.1539836
h200RC2_2_1.csv,20,20,4691.011289,0,0.04663782559627071,271.2553792
h200RC2_2_1.csv,20,20,4691.549975,0,0.04664318118852393,274.4566882
h200RC2_2_1.csv,20,30,5135.624993,0,0.05105815526665278,363.7550845
h200RC2_2_1.csv,20,30,5074.682761,0,0.05045227030659561,349.7067242
h200RC2_2_1.csv,20,30,4646.538918,0,0.04619568326175657,359.1874068
h200RC2_2_1.csv,30,5,5086.863494,0,0.05057337061232731,203.6633484
h200RC2_2_1.csv,30,5,4984.625221,0,0.04955692224934451,203.1346154
h200RC2_2_1.csv,30,5,5267.04779,0,0.052364754869223054,202.7489972
h200RC2_2_1.csv,30,10,4532.169811,0,0.04505863068668074,272.1515477
h200RC2_2_1.csv,30,10,4703.05935,0,0.04675760688287917,243.323626
h200RC2_2_1.csv,30,10,5497.786601,0,0.05465874986576949,272.4193184
h200RC2_2_1.csv,30,20,4669.019068,0,0.04641917991322199,402.2288013
h200RC2_2_1.csv,30,20,4903.98659,0,0.04875521656645289,397.5912261
h200RC2_2_1.csv,30,20,4687.799884,0,0.046605897950592216,401.358135
h200RC2_2_1.csv,30,30,5184.382174,0,0.051542896991614295,542.5662665
h200RC2_2_1.csv,30,30,4773.167278,0,0.04745461678491181,534.0135677
h200RC2_2_1.csv,30,30,4940.541018,0,0.04911863906382207,539.2771661
h200RC2_2_2.csv,5,5,4538.131964,0,0.04511790614663207,39.16915011
h200RC2_2_2.csv,5,5,5180.360016,0,0.05150290887566912,39.52550483
h200RC2_2_2.csv,5,5,4291.649486,0,0.042667388312992154,39.19141245
h200RC2_2_2.csv,5,10,4923.324622,0,0.0489474744205122,49.16438103
h200RC2_2_2.csv,5,10,4887.043435,0,0.04858676847301225,47.00633574
h200RC2_2_2.csv,5,10,4708.356975,0,0.04681027563501025,48.30059099
h200RC2_2_2.csv,5,20,5187.96128,0,0.051578480304280805,65.96032381
h200RC2_2_2.csv,5,20,4591.787634,0,0.045651348431364765,67.10739732
h200RC2_2_2.csv,5,20,4845.511233,0,0.048173857167928186,65.2380178
h200RC2_2_2.csv,5,30,4692.832264,0,0.04665592964873043,84.21642637
h200RC2_2_2.csv,5,30,4660.407116,0,0.04633356026946602,84.66465855
h200RC2_2_2.csv,5,30,5085.899594,0,0.05056378756139806,83.35168934
h200RC2_2_2.csv,10,5,4499.329803,0,0.04473213678774778,70.94003534
h200RC2_2_2.csv,10,5,4152.431017,0,0.04128328448612076,72.29199457
h200RC2_2_2.csv,10,5,4823.80323,0,0.047958037167594496,69.94003153
h200RC2_2_2.csv,10,10,4605.739483,0,0.045790057093595724,90.7998116
h200RC2_2_2.csv,10,10,4803.08103,0,0.04775201797684191,89.82294011
h200RC2_2_2.csv,10,10,4464.665173,0,0.044387502578043324,90.60271597
h200RC2_2_2.csv,10,20,4133.257881,0,0.04109266602075949,127.9835117
h200RC2_2_2.csv,10,20,4449.965574,0,0.04424135981856954,126.1402974
h200RC2_2_2.csv,10,20,3735.458301,0,0.03713776028906498,126.3580656
h200RC2_2_2.csv,10,30,4545.024582,0,0.045186432248229706,163.9001651
h200RC2_2_2.csv,10,30,4292.817139,0,0.04267899706718523,164.820241
h200RC2_2_2.csv,10,30,4905.965793,0,0.04877489371465121,165.0172553
h200RC2_2_2.csv,20,5,4913.74569,0,0.048852241104603934,136.9523952
h200RC2_2_2.csv,20,5,4502.853577,0,0.044767169992131255,135.8363142
h200RC2_2_2.csv,20,5,4231.295112,0,0.042067347811025224,139.6694574
h200RC2_2_2.csv,20,10,4698.643743,0,0.046713707114475166,177.0705142
h200RC2_2_2.csv,20,10,4811.591387,0,0.04783662756762646,177.450573
h200RC2_2_2.csv,20,10,4324.734192,0,0.04299631498855784,174.0199349
h200RC2_2_2.csv,20,20,4102.077806,0,0.040782675101884804,245.5276146
h200RC2_2_2.csv,20,20,4737.543756,0,0.04710044931359135,245.5411785
h200RC2_2_2.csv,20,20,4379.357238,0,0.04353937488245721,246.7623041
h200RC2_2_2.csv,20,30,4665.587047,0,0.0463850589130837,318.5175431
h200RC2_2_2.csv,20,30,3807.390777,0,0.03785290976616442,337.78845
h200RC2_2_2.csv,20,30,4593.965808,0,0.045673003740395575,316.2978694
h200RC2_2_2.csv,30,5,4796.951214,0,0.04769107561880162,200.6968446
h200RC2_2_2.csv,30,5,4795.532771,0,0.04767697352158277,202.9033809
h200RC2_2_2.csv,30,5,4187.679648,0,0.04163372480779301,202.4364061
h200RC2_2_2.csv,30,10,4227.861081,0,0.04203320682755632,255.0609832
h200RC2_2_2.csv,30,10,4226.815861,0,0.04202281529680387,254.8355758
h200RC2_2_2.csv,30,10,4076.610024,0,0.040529475545954284,256.5177171
h200RC2_2_2.csv,30,20,4444.364313,0,0.04418567233083107,373.5813594
h200RC2_2_2.csv,30,20,4197.17427,0,0.04172811991743106,370.709156
h200RC2_2_2.csv,30,20,4502.906513,0,0.04476769627948885,364.8488264
h200RC2_2_2.csv,30,30,4898.859532,0,0.04870424358384962,481.7058449
h200RC2_2_2.csv,30,30,5078.415528,0,0.05048938131008985,480.971669
h200RC2_2_2.csv,30,30,4173.499985,0,0.04149275122890638,342.9101315
