file_name,ited,sized,td,rd,obj,time
h100c102.csv,30,10,1690.357352,0,0.06198039171786099,75.43605328
h100c102.csv,30,10,1765.239295,0,0.06472609052187019,78.52919412
h100c102.csv,30,20,1912.135031,0,0.07011232157425151,123.4537208
h100c102.csv,30,20,1438.128325,0,0.05273190122703195,117.4890423
h100c102.csv,30,20,1746.506975,0,0.06403923189401223,125.5484071
h100c102.csv,30,30,1693.55694,0,0.062097711122152115,162.5591998
h100c102.csv,30,30,1536.180663,0,0.056327189709021605,160.3312614
h100c102.csv,30,30,1562.423102,0,0.057289422131016635,167.6256332
h100c201.csv,5,5,1682.485385,0,0.06133104508562359,14.48686624
h100c201.csv,5,5,1499.605595,0,0.054664592737367755,14.78736734
h100c201.csv,5,5,1491.516658,0,0.05436972957584212,14.99633861
h100c201.csv,5,10,1454.335168,0,0.0530143658622128,21.10335326
h100c201.csv,5,10,1343.714984,0,0.0489819673922053,21.28844738
h100c201.csv,5,10,1537.598615,0,0.05604953886726178,20.73850608
h100c201.csv,5,20,1441.423508,0,0.052543701683700345,35.01491237
h100c201.csv,5,20,1341.443973,0,0.048899183030883225,33.54204345
h100c201.csv,5,20,1593.786043,0,0.0580977193213899,34.89990401
h100c201.csv,5,30,1278.230614,0,0.04659488879724107,47.18464065
h100c201.csv,5,30,1522.020642,0,0.05548168052333587,48.35724139
h100c201.csv,5,30,1449.707468,0,0.052845673949716496,46.54562378
h100c201.csv,10,5,1020.911238,0,0.03721491653028403,28.61026216
h100c201.csv,10,5,989.5631039,0,0.03607219407754946,27.58339047
h100c201.csv,10,5,1201.351691,0,0.04379244858903256,28.63570642
h100c201.csv,10,10,1281.389164,0,0.046710026304040385,40.2196691
h100c201.csv,10,10,1204.864339,0,0.043920493905074284,41.70024991
h100c201.csv,10,10,1107.569277,0,0.040373831397732186,41.22515392
h100c201.csv,10,20,937.9435516,0,0.03419052478185391,68.76813173
h100c201.csv,10,20,1318.557912,0,0.04806492553804722,67.07076478
h100c201.csv,10,20,1051.005794,0,0.03831194274360108,66.32251692
h100c201.csv,10,30,1259.278844,0,0.045904046623701254,92.49093342
h100c201.csv,10,30,1430.140209,0,0.052132395573196696,94.90845418
h100c201.csv,10,30,1361.41724,0,0.04962726147352848,93.91392875
h100c201.csv,20,5,1024.278943,0,0.03733767829037509,94.33339047
h100c201.csv,20,5,901.1019747,0,0.03284755180032078,92.77313495
h100c201.csv,20,5,1274.718942,0,0.04646687905898238,94.69940734
h100c201.csv,20,10,1101.247235,0,0.04014337623515423,136.0531304
h100c201.csv,20,10,964.0333155,0,0.035141565724194204,138.4195013
h100c201.csv,20,10,1181.625613,0,0.04307338083963838,135.1382704
h100c201.csv,20,20,1105.960303,0,0.04031518003718228,225.887629
h100c201.csv,20,20,1014.340667,0,0.0369754018279086,224.8225532
h100c201.csv,20,20,1248.149567,0,0.04549835502272643,224.4493961
h100c201.csv,20,30,1141.4816,0,0.04161002532215741,313.3678944
h100c201.csv,20,30,1149.052475,0,0.041886003752699685,314.3448665
h100c201.csv,20,30,933.1713634,0,0.03401656589207058,315.4068935
h100c201.csv,30,5,1054.237528,0,0.03842974800088642,136.4685426
h100c201.csv,30,5,1152.38006,0,0.04200730303261066,138.5748403
h100c201.csv,30,5,1293.259525,0,0.04714273237814018,138.9993055
h100c201.csv,30,10,1433.72427,0,0.05226304408208739,198.0025246
h100c201.csv,30,10,1140.16606,0,0.041562070407498854,203.3756921
h100c201.csv,30,10,1050.615756,0,0.03829772482624121,205.3347595
h100c201.csv,30,20,1153.035743,0,0.04203120441326656,335.8394861
h100c201.csv,30,20,1136.438738,0,0.04142619965600901,327.9214327
h100c201.csv,30,20,973.4391273,0,0.035484432457371026,334.4050989
h100c201.csv,30,30,1035.576413,0,0.037749500971333165,465.8864958
h100c201.csv,30,30,1110.123173,0,0.04046692766597703,465.7826319
h100c201.csv,30,30,979.8445906,0,0.03571792854711364,467.4816871
h100c202.csv,5,5,1329.749238,0,0.0484728789892886,14.60523605
h100c202.csv,5,5,1348.510721,0,0.04915678469807202,14.52144957
h100c202.csv,5,5,1299.180404,0,0.04735856408766528,14.52767682
h100c202.csv,5,10,1401.091839,0,0.051073505608376084,20.42735171
h100c202.csv,5,10,1301.500759,0,0.04744314716837932,20.34886003
h100c202.csv,5,10,1460.572888,0,0.053241747264727336,20.06671405
h100c202.csv,5,20,1260.787899,0,0.04595905567225932,31.72170687
h100c202.csv,5,20,1282.651354,0,0.04675603647000486,31.33543134
h100c202.csv,5,20,1455.50199,0,0.053056899612179916,31.65502572
h100c202.csv,5,30,1492.872777,0,0.054419163702445546,42.75394797
h100c202.csv,5,30,1334.534439,0,0.04864731223007111,42.82270098
h100c202.csv,5,30,1260.031545,0,0.045931484567221355,42.76940513
h100c202.csv,10,5,1200.970072,0,0.043778537566504114,27.32226849
h100c202.csv,10,5,1268.396329,0,0.046236403081943246,27.55295587
h100c202.csv,10,5,1210.071846,0,0.044110321317215956,27.52178884
h100c202.csv,10,10,1168.352374,0,0.042589536149634594,38.49226189
h100c202.csv,10,10,1323.749122,0,0.048254158881407855,39.05278134
h100c202.csv,10,10,1330.259231,0,0.04849146958386684,38.27309394
h100c202.csv,10,20,1296.273311,0,0.04725259285401257,61.14997578
h100c202.csv,10,20,1202.23518,0,0.04382465410129123,60.36436868
h100c202.csv,10,20,1358.221273,0,0.049510760018052755,61.77650976
h100c202.csv,10,30,1423.230324,0,0.05188051197750565,85.27893734
h100c202.csv,10,30,1501.634423,0,0.054738548887387446,84.6287446
h100c202.csv,10,30,1365.127129,0,0.049762496746030824,83.47458649
h100c202.csv,20,5,1134.140282,0,0.04134241485180204,90.11019397
h100c202.csv,20,5,1205.814204,0,0.04395511899820119,87.75297856
h100c202.csv,20,5,1444.258775,0,0.05264705466956108,89.90743136
h100c202.csv,20,10,1239.23565,1,0.05012391420634481,130.4756582
h100c202.csv,20,10,1235.70627,0,0.04504476391511583,125.0118716
h100c202.csv,20,10,1237.559823,0,0.04511233082750931,129.6409082
h100c202.csv,20,20,1214.040469,0,0.04425498812877393,203.1601067
h100c202.csv,20,20,1329.094336,0,0.04844900607814966,200.5335593
h100c202.csv,20,20,1250.201459,0,0.04557315191658644,204.0293975
h100c202.csv,20,30,1574.388627,0,0.057390632171720204,274.3662922
h100c202.csv,20,30,1025.856158,0,0.037395171951322845,277.3775904
h100c202.csv,20,30,1339.816154,0,0.048839844720208865,281.6766388
h100c202.csv,30,5,1146.923153,0,0.041808384330416386,132.2977438
h100c202.csv,30,5,1362.95594,0,0.04968335116079389,133.9983516
h100c202.csv,30,5,1131.298975,0,0.041238841691956074,134.2206962
h100c202.csv,30,10,1427.794632,0,0.05204689308383108,188.833957
h100c202.csv,30,10,1283.219704,0,0.04677675433167854,191.4851913
h100c202.csv,30,10,1220.705129,0,0.044497932624211756,186.795814
h100c202.csv,30,20,1324.960812,0,0.048298328188720915,303.4558959
h100c202.csv,30,20,1068.844052,0,0.038962194457762035,300.9958472
h100c202.csv,30,20,1276.723362,0,0.046539945472804774,300.2506747
h100c202.csv,30,30,1261.752705,0,0.0459942254043785,417.4229836
h100c202.csv,30,30,1195.051257,0,0.04356278109524153,412.1883845
h100c202.csv,30,30,1284.086476,0,0.046808350465044626,409.6739671
h100r101.csv,5,5,1323.268951,2,0.0626525324524542,1.536800385
h100r101.csv,5,5,1310.642526,4,0.07205017559946561,1.523388147
h100r101.csv,5,5,1523.192554,0,0.060721410008192644,1.479444742
h100r101.csv,5,10,1379.27145,0,0.054984057667632466,2.168432951
h100r101.csv,5,10,1327.42337,5,0.07766963171113678,2.362062931
h100r101.csv,5,10,1278.606091,5,0.07572355207343175,2.286653996
h100r101.csv,5,20,1459.932337,0,0.05819956891621982,3.737058878
h100r101.csv,5,20,1275.830614,0,0.05086043364002564,3.679381609
h100r101.csv,5,20,1313.472447,5,0.07711348422127995,4.026769638
h100r101.csv,5,30,1367.648195,0,0.054520701652247976,5.308688641
h100r101.csv,5,30,1219.41103,3,0.06346277656186725,5.604723454
h100r101.csv,5,30,1390.636323,0,0.05543711339674027,5.169137478
h100r101.csv,10,5,1189.117633,4,0.06720563848912024,2.724302053
h100r101.csv,10,5,1245.920731,2,0.059569079235925484,2.725915909
h100r101.csv,10,5,1333.552875,3,0.06801299166837871,2.799347878
h100r101.csv,10,10,1278.988757,6,0.08068930193692667,4.60021019
h100r101.csv,10,10,1169.786695,6,0.07633600913554782,4.437663078
h100r101.csv,10,10,1509.820987,0,0.06018835829380052,4.257066965
h100r101.csv,10,20,1355.933637,4,0.07385568608041927,7.725238085
h100r101.csv,10,20,1364.586311,5,0.07915111622315421,7.635912657
h100r101.csv,10,20,1557.863845,0,0.062103565974485776,7.30324769
h100r101.csv,10,30,1308.435651,3,0.0670117044360019,10.6592176
h100r101.csv,10,30,1295.741253,4,0.07145614281936773,11.11663055
h100r101.csv,10,30,1214.06325,4,0.06820008468292978,10.63077617
h100r101.csv,20,5,1490.021731,8,0.09900302994346594,9.398486137
h100r101.csv,20,5,1603.161875,2,0.07381034237738106,9.320136547
h100r101.csv,20,5,1463.937749,7,0.09301270827354519,9.554263115
h100r101.csv,20,10,1451.155039,0,0.05784966574132412,14.04615808
h100r101.csv,20,10,1418.014392,4,0.07633050843171942,14.87772965
h100r101.csv,20,10,1699.330975,5,0.09249556695423275,14.82632232
h100r101.csv,20,20,1305.055159,7,0.0866789227877782,26.96794057
h100r101.csv,20,20,1515.859168,2,0.07033005785744235,24.9996798
h100r101.csv,20,20,1443.166832,9,0.10208567478217512,27.7252686
h100r101.csv,20,30,1622.875821,0,0.06469524017862502,33.79254985
h100r101.csv,20,30,1266.705938,0,0.05049668239194285,34.30175662
h100r101.csv,20,30,1418.325406,1,0.0614914217213158,34.85598755
h100r101.csv,30,5,1346.833065,3,0.06854240067832894,14.37814522
h100r101.csv,30,5,1527.192096,0,0.060880850013981296,13.38817501
h100r101.csv,30,5,1291.676181,0,0.051492110290553235,13.4359262
h100r101.csv,30,10,1611.906509,4,0.0840599335151048,22.0377388
h100r101.csv,30,10,1361.263133,7,0.08891962927365288,22.58673787
h100r101.csv,30,10,1417.586054,2,0.06641244282426392,21.45095205
h100r101.csv,30,20,1391.793298,1,0.06043373075242361,36.87191296
h100r101.csv,30,20,1504.154318,1,0.06491295404329504,36.7652669
h100r101.csv,30,20,1507.75985,8,0.09971015235799233,41.20569205
h100r101.csv,30,30,1237.744604,6,0.07904512168002027,56.80691481
h100r101.csv,30,30,1366.721185,5,0.07923622204850073,60.67164063
h100r101.csv,30,30,1343.401962,2,0.06345512619703368,52.56285834
h100r102.csv,5,5,1426.738088,1,0.06182678963763675,1.434577703
h100r102.csv,5,5,1374.60057,0,0.05479785506387483,1.558675528
h100r102.csv,5,5,1510.234925,0,0.060204859752496585,1.58712244
h100r102.csv,5,10,1419.490102,3,0.07143884192081773,2.1068573
h100r102.csv,5,10,1269.853552,7,0.08527562600433405,2.200776815
h100r102.csv,5,10,1444.473504,0,0.05758330924873647,2.27964592
h100r102.csv,5,20,1446.126559,0,0.05764920756878635,3.688275337
h100r102.csv,5,20,1404.996013,1,0.06096005125512764,3.444330931
h100r102.csv,5,20,1381.898035,7,0.08974223068509654,3.582822323
h100r102.csv,5,30,1218.297098,8,0.08817084539372538,5.093554735
h100r102.csv,5,30,1374.739745,0,0.05480340321483952,5.459949017
h100r102.csv,5,30,1414.544356,6,0.08609316705179328,5.087578535
h100r102.csv,10,5,1283.178834,1,0.056103862290261944,2.608725786
h100r102.csv,10,5,1180.624615,6,0.07676805811203985,2.842523575
h100r102.csv,10,5,1367.863404,6,0.08423225116264905,2.540889025
h100r102.csv,10,10,1330.545179,0,0.053041606024344504,4.499773979
h100r102.csv,10,10,1346.560695,9,0.09823451306353356,4.432215214
h100r102.csv,10,10,1489.997861,0,0.05939811798023735,4.237439156
h100r102.csv,10,20,1392.407467,0,0.05550771928351744,8.37242651
h100r102.csv,10,20,1281.82285,7,0.08575277687371012,7.159411907
h100r102.csv,10,20,1462.470035,7,0.0929541984920112,7.670702457
h100r102.csv,10,30,1265.644677,7,0.0851078410293635,10.75890422
h100r102.csv,10,30,1320.914813,0,0.052657695663911534,10.75744843
h100r102.csv,10,30,1228.349573,7,0.08362108789671774,10.52612495
h100r102.csv,20,5,1274.662892,8,0.0904178433053967,8.626048565
h100r102.csv,20,5,1289.647689,6,0.08111421563449026,8.577655315
h100r102.csv,20,5,1658.939828,6,0.09583588646076549,9.611006498
h100r102.csv,20,10,1265.67096,8,0.09005938383925505,13.8946507
h100r102.csv,20,10,1265.336812,8,0.09004606317427534,13.44392037
h100r102.csv,20,10,1498.225746,4,0.07952809924238609,16.16339493
h100r102.csv,20,20,1362.650791,7,0.088974947657496,23.59762311
h100r102.csv,20,20,1286.227789,8,0.09087887290444208,24.47925735
h100r102.csv,20,20,1321.32671,6,0.0823770860560582,23.38268018
h100r102.csv,20,30,1392.846662,6,0.08522819789858514,33.06134748
h100r102.csv,20,30,1308.008125,8,0.09174713654510862,34.1826911
h100r102.csv,20,30,1412.136971,6,0.08599719769371789,33.07796764
h100r102.csv,30,5,1282.641292,7,0.08578540370878715,12.79940963
h100r102.csv,30,5,1383.78254,2,0.06506488041140848,12.76823235
h100r102.csv,30,5,1246.35844,9,0.09423999366175315,13.00230312
h100r102.csv,30,10,1344.614787,6,0.08330545513723962,20.17784762
h100r102.csv,30,10,1445.965696,8,0.09724675523115515,21.69751978
h100r102.csv,30,10,1448.416258,8,0.09734444582159411,20.15735245
h100r102.csv,30,20,1233.269505,7,0.08381721885035187,34.76421642
h100r102.csv,30,20,1315.087751,6,0.08212837266360598,36.2432127
h100r102.csv,30,20,1288.30802,5,0.07611031526179708,34.1427443
h100r102.csv,30,30,1327.749105,7,0.08758360709453314,52.83791018
h100r102.csv,30,30,1657.472423,7,0.10072788404688732,58.99735093
h100r102.csv,30,30,1338.63269,6,0.08306698143692387,52.3021369
h100r201.csv,5,5,1367.305287,0,0.05450703177367064,5.126013041
h100r201.csv,5,5,1407.804024,0,0.056121496345292336,5.117061853
h100r201.csv,5,5,1387.507851,0,0.05531239821840495,5.021973133
h100r201.csv,5,10,1365.430062,0,0.054432276743005874,7.333916664
h100r201.csv,5,10,1417.447122,0,0.05650591426137885,7.27483654
h100r201.csv,5,10,1350.876588,0,0.05385210881907735,7.701141119
h100r201.csv,5,20,1328.10669,0,0.052944396718810134,12.07645059
h100r201.csv,5,20,1388.439157,0,0.055349524327852236,12.12437487
h100r201.csv,5,20,1351.721141,0,0.05388577655783564,11.83894253
h100r201.csv,5,30,1457.182023,0,0.05808992884241123,17.2869637
h100r201.csv,5,30,1376.348642,0,0.05486754119538662,16.76634765
h100r201.csv,5,30,1358.895364,0,0.054171773843687133,16.76264524
h100r201.csv,10,5,1303.31683,0,0.051956159710197694,9.541614771
h100r201.csv,10,5,1443.013335,0,0.05752510024535248,9.643024683
h100r201.csv,10,5,1407.544344,0,0.05611114431480904,9.556199789
h100r201.csv,10,10,1383.531488,0,0.055153882233390225,14.5565114
h100r201.csv,10,10,1453.391032,0,0.05793880263171392,14.28576183
h100r201.csv,10,10,1408.887161,0,0.05616467513165085,14.21093297
h100r201.csv,10,20,1366.87812,0,0.05449000294663177,23.06285119
h100r201.csv,10,20,1402.334678,0,0.05590346324102686,22.98830509
h100r201.csv,10,20,1402.515595,0,0.055910675418703024,23.88531399
h100r201.csv,10,30,1441.528306,0,0.057465900208859215,33.44547153
h100r201.csv,10,30,1324.488526,0,0.052800160181450534,32.74564004
h100r201.csv,10,30,1419.572852,0,0.05659065556513441,33.17664242
h100r201.csv,20,5,1583.808054,0,0.06313782060492645,31.63925099
h100r201.csv,20,5,1428.390601,0,0.05694217130158695,31.77683496
h100r201.csv,20,5,1618.554964,0,0.06452299108983138,31.29457927
h100r201.csv,20,10,1517.941942,0,0.060512096639893494,47.03468847
h100r201.csv,20,10,1600.967254,0,0.06382186466480344,46.57380462
h100r201.csv,20,10,1528.063146,0,0.06091557404414331,46.91041231
h100r201.csv,20,20,1488.895916,0,0.05935418942112264,77.26940966
h100r201.csv,20,20,1606.094766,0,0.06402627070503539,76.90794301
h100r201.csv,20,20,1581.625478,0,0.06305081316005547,78.59548879
h100r201.csv,20,30,1498.691714,0,0.05974469465642819,102.6401021
h100r201.csv,20,30,1476.075696,0,0.05884311691556782,110.2847097
h100r201.csv,20,30,1569.004354,0,0.06254767753012103,105.4840002
h100r201.csv,30,5,1501.074378,0,0.05983967852256897,46.22062421
h100r201.csv,30,5,1541.954607,0,0.06146935110718022,45.71317625
h100r201.csv,30,5,1547.39796,0,0.061686348011783215,45.55127907
h100r201.csv,30,10,1502.811987,0,0.059908947551127335,69.83040237
h100r201.csv,30,10,1475.965595,0,0.058838727786993256,69.45209599
h100r201.csv,30,10,1594.186,0,0.06355153291756481,69.5178113
h100r201.csv,30,20,1461.217856,0,0.058250815573162404,117.3632004
h100r201.csv,30,20,1538.277087,0,0.061322748368644694,113.6641707
h100r201.csv,30,20,1500.860287,0,0.05983114387778231,113.8466802
h100r201.csv,30,30,1503.033862,0,0.059917792501695266,162.8254733
h100r201.csv,30,30,1466.585802,0,0.058464806410441564,162.3525407
h100r201.csv,30,30,1557.543321,0,0.06209078842435244,163.4798832
h100r202.csv,5,5,1443.903766,0,0.05756059689066697,4.759227037
h100r202.csv,5,5,1346.623488,0,0.053682560833678096,4.725365639
h100r202.csv,5,5,1415.883941,0,0.05644359872932827,4.665194273
h100r202.csv,5,10,1349.358577,0,0.05379159396947027,6.571554184
h100r202.csv,5,10,1500.828674,0,0.059829883639259264,6.930731535
h100r202.csv,5,10,1468.222959,0,0.05853007096362214,6.845230818
h100r202.csv,5,20,1437.637247,0,0.057310784830777436,10.74607992
h100r202.csv,5,20,1408.439494,0,0.05614682908101021,10.40091801
h100r202.csv,5,20,1350.218992,0,0.0538258940399735,10.43038845
h100r202.csv,5,30,1216.690726,0,0.04850284767516767,14.39108968
h100r202.csv,5,30,1667.154735,0,0.06646039986552796,14.52703238
h100r202.csv,5,30,1395.359022,0,0.05562538174244038,14.27480602
h100r202.csv,10,5,1395.39429,0,0.055626787685951945,8.876251221
h100r202.csv,10,5,1353.509995,0,0.05395708844607561,9.022621632
h100r202.csv,10,5,1363.189749,0,0.054342967637691225,8.66660285
h100r202.csv,10,10,1223.063606,0,0.048756899770155133,12.69606352
h100r202.csv,10,10,1426.935429,0,0.05688416150143897,12.66079283
h100r202.csv,10,10,1394.905352,0,0.05560729638481039,12.46206784
h100r202.csv,10,20,1205.3684,0,0.04805148806374692,19.60651994
h100r202.csv,10,20,1340.164453,0,0.05342507420701208,20.11662269
h100r202.csv,10,20,1296.998955,0,0.05170430036565976,20.30313587
h100r202.csv,10,30,1305.34959,0,0.05203719480525782,26.95055604
h100r202.csv,10,30,1263.566267,0,0.05037152077033357,27.59133506
h100r202.csv,10,30,1263.462041,0,0.050367365846083915,26.72713041
h100r202.csv,20,5,1257.763347,0,0.05014018988334925,29.62981415
h100r202.csv,20,5,1263.540698,0,0.05037050147324706,29.87566471
h100r202.csv,20,5,1354.708841,0,0.05400487992149447,29.63005924
h100r202.csv,20,10,1265.481491,0,0.05044787034377137,41.6204443
h100r202.csv,20,10,1265.481491,0,0.05044787034377137,42.98229289
h100r202.csv,20,10,1303.774378,0,0.051974399662614405,42.47468996
h100r202.csv,20,20,1265.481491,0,0.05044787034377137,71.31369185
h100r202.csv,20,20,1307.083376,0,0.05210631143158061,67.51385307
h100r202.csv,20,20,1359.429528,0,0.05419306805968789,70.79356194
h100r202.csv,20,30,1265.230918,0,0.0504378813598901,97.69096065
h100r202.csv,20,30,1256.11357,0,0.050074422239346515,98.34386158
h100r202.csv,20,30,1265.481491,0,0.05044787034377137,96.19758248
h100r202.csv,30,5,1284.786645,0,0.0512174619283855,44.33145332
h100r202.csv,30,5,1469.517137,0,0.05858166280784119,44.84980392
h100r202.csv,30,5,1279.825532,0,0.0510196893120614,43.36262488
h100r202.csv,30,10,1284.794904,0,0.0512177911698356,65.20477176
h100r202.csv,30,10,1321.946732,0,0.05269883266693175,62.5746851
h100r202.csv,30,10,1265.230918,0,0.0504378813598901,66.32702613
h100r202.csv,30,20,1303.774378,0,0.051974399662614405,103.7637744
h100r202.csv,30,20,1349.494872,0,0.05379702731048505,102.2413094
h100r202.csv,30,20,1319.623797,0,0.05260622987144999,101.7381713
h100r202.csv,30,30,1265.230918,0,0.0504378813598901,141.8075883
h100r202.csv,30,30,1265.230918,0,0.0504378813598901,144.2714245
h100r202.csv,30,30,1265.230918,0,0.0504378813598901,140.638129
h100rc101.csv,5,5,1617.835635,0,0.0563730590214954,1.593482018
h100rc101.csv,5,5,1574.502645,0,0.0548631323330232,1.511875629
h100rc101.csv,5,5,1679.91649,0,0.058536250156186846,1.586391449
h100rc101.csv,5,10,1651.57658,0,0.05754875341391495,2.352054834
h100rc101.csv,5,10,1669.369817,0,0.058168754097472936,2.318499088
h100rc101.csv,5,10,1500.439707,0,0.05228242865407416,2.378465891
h100rc101.csv,5,20,1648.132529,0,0.05742874635875076,4.026669741
h100rc101.csv,5,20,1606.84914,0,0.05599023748037243,3.943020344
h100rc101.csv,5,20,1601.494457,0,0.05580365495352606,4.005870819
h100rc101.csv,5,30,1599.912355,1,0.060699022073163134,5.832661629
h100rc101.csv,5,30,1737.445196,0,0.06054082285109367,5.488600731
h100rc101.csv,5,30,1625.634994,0,0.05664482564334808,5.243110418
h100rc101.csv,10,5,1734.593346,0,0.06044145088468842,2.885619402
h100rc101.csv,10,5,1570.753333,0,0.054732488538256005,2.825553894
